Read Takano's soul.	1	[Read Takano's soul.]	04_cv_takano.stringtable
Identify the creatures.	1	[Identify the creatures.]	re_si_spore_lures.stringtable
Prepare an ambush and attack.	1	[Prepare an ambush and attack.]	re_si_city_wealthy_noble.stringtable
Raise an eyebrow.	1	[Raise an eyebrow.]	03_cv_dessiral.stringtable
Continue down the twisting cavern.	1	[Continue down the twisting cavern.]	07_si_sepulchers_tunnels.stringtable
Hold the Eel's Coil up to the door.	1	[Hold the Eel's Coil up to the door.]	07_si_sepulchers_ext_door.stringtable
Inspect the instrument.	1	[Inspect the instrument.]	13_si_piano.stringtable
Recall what you need to tell her.	1	[Recall what you need to tell her.]	06_cv_botaro_soul.stringtable
Take their goods and leave.	1	[Take their goods and leave.] "Fine."	re_si_supply_wagon_trap.stringtable
Wink and tap the side of your nose.	1	[Wink and tap the side of your nose.]	17_cv_aeldys_betrayal.stringtable
Reach out to the lost souls.	1	[Reach out to the lost souls.]	09_cv_pm_eothas.stringtable
Brandish a knife.	1	[Brandish a knife.] "Want to do this easy or painful?"	17_cv_aeldys_betrayal.stringtable
Interact with the shrine.	1	[Interact with the shrine.]	10_cv_magran_shrine.stringtable
Recruit Konstanten.	1	[Recruit Konstanten.] "Grab your things, then, and let's go."	03_cv_scilba.stringtable
Listen closely to the sounds.	1	[Listen closely to the sounds.]	26_si_desert_ruin_ext.stringtable
Shrug off the suit and make a mad dash for the surface.	1	[Shrug off the suit and make a mad dash for the surface.]	15_si_transition_exit_pylons_destroyed.stringtable
Call out to the archers.	1	[Call out to the archers.]	26_si__collapsed_mine_guardians.stringtable
Toss a blister bomb at the door.	1	[Toss a blister bomb at the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Shout at the top of your lungs.	1	[Shout at the top of your lungs.] "Stop!"	03_si_the_duel.stringtable
Stare into space with your mouth hanging open.	1	[Stare into space with your mouth hanging open.]	03_cv_rtc_soldiers.stringtable
Do your best to ignore her.	1	[Do your best to ignore her.]	14_cv_aeldys_spy.stringtable
Give her another bottle of rice wine.	1	[Give her another bottle of rice wine.]	05_cv_bathhouse_tola.stringtable
Stop feeding Ishiza.	1	[Stop feeding Ishiza.]	companion_maia_relationship_player.stringtable
Move one of the cups.	1	[Move one of the cups.]	06_cv_orron.stringtable
Go back to the passage's exit to the cliff.	1	[Go back to the passage's exit to the cliff.]	07_si_sepulchers_tunnels.stringtable
Blast the wall with a concussion bomb.	1	[Blast the wall with a concussion bomb.]	27_si_pyramid_weakened_wall.stringtable
Wave.	1	[Wave.]	03_cv_vtc_exile_trial.stringtable
Hide within the shadow of a wrecked ship.	1	[Hide within the shadow of a wrecked ship.]	20_si_town_exploration.stringtable
Leave the area undisturbed.	1	[Leave the area undisturbed.]	re_si_sand_graveyard.stringtable
Reconsider.	1	[Reconsider.]	02_cv_door_puzzle.stringtable
Cast Lay on Hands	1	[Cast Lay on Hands] "This is all I can do for now. We'll set it later."	09_cv_irrena_port_maje.stringtable
Cast a spell to freeze the oozes.	1	[Cast a spell to freeze the oozes.]	re_si_city_ooze.stringtable
Create "Potion of the Steadfast Hound."	1	[Create "Potion of the Steadfast Hound."]	26_si_witch_cauldron.stringtable
Return the salute.	1	[Return the salute.]	companion_pallegina_hub.stringtable
Study the cliff.	1	[Study the cliff.]	16_si_cliff.stringtable
Grab his wrist.	1	[Grab his wrist.] "Care to find out if broken fingers improve your music?"	03_cv_zili.stringtable
Keep silent as you approach.	1	[Keep silent as you approach.]	20_si_town_exploration.stringtable
Assign crew duties.	1	[Assign crew duties.]	re_si_storms.stringtable
Turn to see what she's looking at.	1	[Turn to see what she's looking at.]	03_cv_akema.stringtable
Enter the combination you found.	1	[Enter the combination you found.]	05_cv_vault_lock.stringtable
Explain the science.	1	[Explain the science.] "This wind is a natural phenomenon, nothing to worry about."	re_si_crew_event_omen_cloud.stringtable
Show them Castol's letter.	1	[Show them Castol's letter.] "Here's your proof."	17_cv_principi_boss_betrayal.stringtable
Provide a bonus...	1	[Provide a bonus...]	re_si_crew_event_high_money.stringtable
Dig it up.	1	[Dig it up.]	re_si_2607_pirates_booty.stringtable
Enhance Explosives and Mechanics	1	[Enhance Explosives and Mechanics] "Here you are."	17_cv_backer_npc_elias_zelen.stringtable
Jerk your hand away.	1	[Jerk your hand away.]	09_cv_dawnstars_priestess.stringtable
Give him the empty coin purse.	1	[Give him the empty coin purse.] "Sure did."	09_cv_rinco.stringtable
Chirrup at her.	1	[Chirrup at her.]	01_cv_lagufaeth_broodmother.stringtable
Press onwards.	1	[Press onwards.]	12_si_ukaizo_storm.stringtable
Climb down the tower.	1	[Climb down the tower.]	11_si_gate_tower_climb.stringtable
Direct the Lifeless to engage the oncoming vessel.	1	[Direct the Lifeless to engage the oncoming vessel.]	12_si_fleet_battle.stringtable
Place a conch in one hand.	1	[Place a conch in one hand.]	06_si_mural_temple.stringtable
Use the girl as a distraction and ambush the creatures.	1	[Use the girl as a distraction and ambush the creatures.]	re_si_city_skuldr.stringtable
Step back from the bars.	1	[Step back from the bars.]	14_cv_wahaki_slave_leader.stringtable
Try to land one in the "orlan's" nose.	1	[Try to land one in the "orlan's" nose.]	re_si_crew_event_orlans_head.stringtable
Approach the Eoten.	1	[Approach the Eoten.]	re_si_junvik_eoten_guard.stringtable
Examine the cauldron.	1	[Examine the cauldron.]	26_si_witch_cauldron.stringtable
Raise your voice.	1	[Raise your voice.] "It sure would be a shame if the owner of this operation found out about your - !"	14_cv_aeldys_spy.stringtable
Fire the bombard.	1	[Fire the bombard.]	11_si_cannon.stringtable
Present the Cornett of Depths.	1	[Present the Cornett of Depths.] "Is this what you're looking for?"	06_cv_gwenfin.stringtable
Douse the fire with water magic.	1	[Douse the fire with water magic.]	re_si_storms.stringtable
Truth	1	[Truth] "I'm pretty sure you were given a forgery."	03_cv_tawenu.stringtable
Leap from hiding, weapons drawn.	1	[Leap from hiding, weapons drawn.]	26_si_lagufaeth_ambush.stringtable
Give him Quarno's ledger.	1	[Give him Quarno's ledger.] "Here - a list of Quarno's recent transactions."	03_cv_director_castol.stringtable
Take the cloth.	1	[Take the cloth.]	26_si_desert_ruin_burial.stringtable
Throw a party.	1	[Throw a party.] "Absolutely! You deserve a reward. Break out the casks and the good meats!"	re_si_crew_event_high_money.stringtable
Jostle her out of it.	1	[Jostle her out of it.]	companion_cv_xoti_arc.stringtable
Throw a grappling hook up the lift.	1	[Throw a grappling hook up the lift.]	16_si_lift.stringtable
Flee the beast.	1	[Flee the beast.]	re_si_wilder_trap.stringtable
Touch the corner of her mouth.	1	[Touch the corner of her mouth.] "I'd do anything for you, Xoti."	companion_cv_xoti_arc.stringtable
Pry the gate off its hinges.	1	[Pry the gate off its hinges.]	14_si_iron_bars.stringtable
Point at Xoti then jerk your thumb toward the torc.	1	[Point at Xoti then jerk your thumb toward the torc.]	10_cv_dragon_magma.stringtable
Ignore them and walk away.	1	[Ignore them and walk away.]	re_si_city_wealthy_noble.stringtable
Attempt the crossing.	1	[Attempt the crossing.]	re_si_eoten.stringtable
Chase Rust into the darkness.	1	[Chase Rust into the darkness.]	06_si_bm_alleys.stringtable
Continue up the path.	1	[Continue up the path.]	26_si_lich_ext_wraiths.stringtable
Face your pursuer, head on.	1	[Face your pursuer, head on.]	09_si_principi_boss_encounter.stringtable
Examine the hammer.	1	[Examine the hammer.]	26_si_desert_ruin_sand_trap.stringtable
Use a hammer and chisel to break the slab in two.	1	[Use a hammer and chisel to break the slab in two.]	re_si_city_collapsed_tunnel.stringtable
Pull the vines away from the chest.	1	[Pull the vines away from the chest.]	01_si_chest.stringtable
Go back down to the narrow cavern.	1	[Go back down to the narrow cavern.]	07_si_sepulchers_tunnels.stringtable
Shimmy across the ledge.	1	[Shimmy across the ledge.]	06_si_os1_cliff_steps.stringtable
Bow and leave.	1	[Bow and leave.]	05_cv_bathhouse_tola.stringtable
Hold your nose.	1	[Hold your nose.] "Lady, you are setting all kinds of records right now."	08_cv_iverra_on_player_ship.stringtable
Set the notes aside.	1	[Set the notes aside.]	26_cv_witch_notes.stringtable
Forge ahead through the sand storm.	1	[Forge ahead through the sand storm.]	26_si_transition_to_desert_ruin.stringtable
Use a grappling hook to climb down.	1	[Use a grappling hook to climb down.]	11_si_gate_tower_climb.stringtable
player class	1	"Don't believe it, boss. This one's the softest [player class] in Deadfire."	06_cv_ateira.stringtable
Toss it into the flames.	1	[Toss it into the flames.]	05_cv_bathhouse_boiler.stringtable
Show him Benweth's suolenet.	1	[Show him Benweth's suolenet.] "I want fourth seat on the Consuaglo mes Casitàs."	17_cv_pim.stringtable
Show him Beza's pages.	1	[Show him Beza's pages.] "You sure? They'll do anything to protect an investment."	02_cv_anaharu.stringtable
God_Boon	1	The gods offered you boons in exchange for resolving the Hollowborn crisis. You vowed to aid:  [God_Boon]  What did you …	21_si_pallid_knight.stringtable
Direct the Rathun against the ogres.	1	[Direct the Rathun against the ogres.]	12_si_fleet_battle.stringtable
Trip Orso.	1	[Trip Orso.]	03_si_the_duel.stringtable
Huana	1	[Huana] <link="neutralvalue://Huana: Do you speak Huana?">"Kautō e kui ne Huana?"</link>	companion_rekke_intro.stringtable
Enter the tunnel.	1	[Enter the tunnel.]	re_si_city_bad_deal.stringtable
Sneak past the nāga camp.	1	[Sneak past the nāga camp.]	26_si_desert_ruin_ext.stringtable
Sneak attack the nāga.	1	[Sneak attack the nāga.]	re_si_flame_naga_camp.stringtable
Gather and address the crew.	1	[Gather and address the crew.]	re_si_crew_event_captain_personality.stringtable
Give the empty sword to Yngfrith.	1	[Give the empty sword to Yngfrith.]	17_cv_talkingweapon_owner.stringtable
Smile politely.	1	[Smile politely.]	09_cv_governor_clario.stringtable
Search for a locking mechanism.	1	[Search for a locking mechanism.]	05_si_dragon_door.stringtable
Unlock the chest.	1	[Unlock the chest.]	re_si_2607_pirates_booty.stringtable
Raise Lord Darryn's Voulge towards the sky.	1	[Raise Lord Darryn's Voulge towards the sky.] "Take us into the storm."	re_si_storms.stringtable
Show her the torc.	1	[Show her the torc.] "Look here! I recovered this from your fallen brenthís."	10_cv_rathun_keep_guard.stringtable
Enhance History and Arcana	1	[Enhance History and Arcana] "Here you are."	17_cv_backer_npc_geirvard.stringtable
Pay 1000 cp.	1	[Pay 1000 cp.] "Consider this me making a contract with you."	06_cv_orron.stringtable
Study the symbols around the dial.	1	[Study the symbols around the dial.]	05_si_dragon_door.stringtable
Drink the grog.	1	[Drink the grog.]	13_cv_pirate_drunkard.stringtable
Watch from within the crowd.	1	[Watch from within the crowd.]	companion_cv_xoti_intro_pm.stringtable
Steal a glance at her desk.	1	[Steal a glance at her desk.]	08_cv_hazanui_karu.stringtable
Keep the empty sword.	1	[Keep the empty sword.]	17_cv_talkingweapon_owner.stringtable
Speak the words of the command scroll.	1	[Speak the words of the command scroll.]	16_cv_construct.stringtable
Smirk.	1	[Smirk.] "Funny how miracles happen everywhere I go."	17_cv_pallegina_taztatl_aftermath.stringtable
Search for the contract with the Duape tribe.	1	[Search for the contract with the Duape tribe.]	03_si_vtc_hq_infiltration.stringtable
Examine the absence in the center.	1	[Examine the absence in the center.]	05_cv_vault_lock.stringtable
Inspect the ropes.	1	[Inspect the ropes.]	06_si_undercroft_rope_bridge.stringtable
Bow and give her a bottle of rice wine.	1	[Bow and give her a bottle of rice wine.]	05_cv_bathhouse_tola.stringtable
Tap your chest.	1	[Tap your chest.] "Sounds familiar."	companion_pallegina_quest.stringtable
Raise your hands.	1	[Raise your hands.] "Begone! I'll have no mischief from you, crooked thing!"	03_cv_rtc_soldiers.stringtable
Slap him in the face.	1	[Slap him in the face.]	13_cv_benweth.stringtable
Ignore him and walk past.	1	[Ignore him and walk past.]	re_si_talfor_pirates.stringtable
Try to read Ishiza's soul.	1	[Try to read Ishiza's soul.]	companion_maia_relationship_player.stringtable
Break the connection.	1	[Break the connection.]	companion_cv_xoti_arc.stringtable
Warn Chitupec.	1	[Warn Chitupec.]	21_si_shipwreck.stringtable
Look up.	1	[Look up.] "Berath, this would be a great time for one of your demonstrations..."	11_cv_sugaan.stringtable
Tap on the surface of the drum.	1	[Tap on the surface of the drum.]	00_cv_drummer.stringtable
Slap the rod away.	1	[Slap the rod away.]	07_cv_flaune.stringtable
Relinquish the sword.	1	[Relinquish the sword.] "It is yours to guard once more."	07_cv_berath_deathguard_boss.stringtable
Stare him down.	1	[Stare him down.]	07_cv_berath_high_priest.stringtable
Cast a corrosive spell at the door.	1	[Cast a corrosive spell at the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Give him the cursed idol.	1	[Give him the cursed idol.] "Nairi is responsible for the Vailian expedition's misfortune. I found this among their corp…	00_cv_ruanu.stringtable
Stay put for the time being.	1	[Stay put for the time being.]	09_si_sea_cave_swim_return.stringtable
Muster your willpower against the vithrack.	1	[Muster your willpower against the vithrack.]	06_cv_zahak.stringtable
Reach through the bars to flip the lever.	1	[Reach through the bars to flip the lever.]	14_si_iron_bars.stringtable
Use Touch of Rot on the vines.	1	[Use Touch of Rot on the vines.]	22_cv_vtc_survivor.stringtable
Close to Board.	1	[Close to Board.] "Give no quarter! Charge!"	re_si_ship_combat.stringtable
Study her hands.	1	[Study her hands.]	03_cv_nera.stringtable
Player Deity	1	Shouting from the deck interrupts your prayers to [Player Deity].	re_si_crew_event_infighting.stringtable
Show mercy.	1	[Show mercy.] "I hope I've made myself clear."	re_si_crew_event_infighting.stringtable
Examine the statue.	1	[Examine the statue.]	26_cv_soulbound_mace.stringtable
Give to Tumara	1	[Give to Tumara] "I hope it fetches a good price." 	05_cv_tumara.stringtable
Blind the fampyrs with dazzling light.	1	[Blind the fampyrs with dazzling light.]	26_si_sanguine_harvest_ritual.stringtable
Wait	1	[Wait]	companion_maia_main.stringtable
Climb down to the base of the skull.	1	[Climb down to the base of the skull.]	28_si_drowned_barrows_transition.stringtable
Let the lagufaeth retreat.	1	[Let the lagufaeth retreat.]	26_si_lagufaeth_traps.stringtable
Wait in line to fill a few water skins.	1	[Wait in line to fill a few water skins.]	re_si_city_ooze.stringtable
Free the slaves.	1	[Free the slaves.]	14_cv_auction_slaves.stringtable
Inspect the pool.	1	[Inspect the pool.]	06_si_statue_sunken.stringtable
Continue listening.	1	[Continue listening.]	16_cv_wahaki_trader.stringtable
Hit him again.	1	[Hit him again.]	13_cv_benweth.stringtable
Call out his name, the Lord of Heldengate.	1	[Call out his name, the Lord of Heldengate.]	07_si_sepulchers_champion_gate.stringtable
i'm going to tell him to merge with berath	1	[i'm going to tell him to merge with berath]	re_si_mid_ukaizo_gods.stringtable
Summon a storm to quench the flames.	1	[Summon a storm to quench the flames.]	re_si_city_burning_building.stringtable
Retrace your steps to the exit.	1	[Retrace your steps to the exit.]	06_si_bm_alleys.stringtable
Row to the shores on a skiff under the cover of night.	1	[Row to the shores on a skiff under the cover of night.]	13_si_deadight_approach.stringtable
Pull back from the memory.	1	[Pull back from the memory.]	10_cv_rathun_soul_priestess.stringtable
Choose a companion to accompany you.	1	[Choose a companion to accompany you.]	re_si_2604_campsite_skaen.stringtable
Vailian	1	[Vailian] <link="neutralvalue://Vailian: Do you speak Vailian, sir?">"Perla Vailian, fentre?"</link>	companion_rekke_intro.stringtable
Push past the lost souls to find your own soul.	1	[Push past the lost souls to find your own soul.]	09_cv_pm_eothas.stringtable
Check for ammunition.	1	[Check for ammunition.]	11_si_cannon.stringtable
Back away a step.	1	[Back away a step.]	04_cv_queen_onezaka_ii.stringtable
Move closer.	1	[Move closer.] "I'm listening."	re_si_2604_campsite_skaen.stringtable
Stuff the note in your pocket.	1	[Stuff the note in your pocket.]	06_si_bm_alleys.stringtable
Give her the sword.	1	[Give her the sword.]	re_cv_ghost_ship_captain_encounter.stringtable
Level a weapon at her.	1	[Level a weapon at her.]	17_cv_aeldys_betrayal.stringtable
Keep walking.	1	[Keep walking.]	06_si_bm_alleys.stringtable
Examine the competitors.	1	[Examine the competitors.] 	re_si_port_maje_swimming.stringtable
Cast a spell to burn the vines.	1	[Cast a spell to burn the vines.]	01_si_chest.stringtable
Present Beza's pages.	1	[Present Beza's pages.] "The Vailian Trading Company wanted to conduct a dangerous experiment on the souls of the tribe.…	00_cv_tikawara_resolution.stringtable
Hold up your hands.	1	[Hold up your hands.] "All right. Never mind, then."	10_cv_dragon_magma.stringtable
Summon a drake.	1	[Summon a drake.]	re_si_wilder_trap.stringtable
Sneak behind the xaurip and attack it.	1	[Sneak behind the xaurip and attack it.]	re_si_shrine_thieves.stringtable
Retrace back to the exit into the catacombs.	1	[Retrace back to the exit into the catacombs.]	07_si_sepulchers_tunnels.stringtable
Sail out of the storm.	1	[Sail out of the storm.]	12_si_ukaizo_storm.stringtable
Pull her up.	1	[Pull her up.]	re_si_2609_victims.stringtable
Point to a companion.	1	[Point to a companion.] "Bring me a second barrel so Pai here knows I'm serious."	22_si_rdc_encounter.stringtable
Return to your cabin.	1	[Return to your cabin.] "I don't have time for this."	re_si_crew_event_infighting.stringtable
Exit to the Gullet.	1	[Exit to the Gullet.]	06_si_bm_alleys.stringtable
Slowly back away.	1	[Slowly back away.] "Actually, no. I don't think that's the priestess I'm looking for."	10_cv_dragon_magma.stringtable
OrlansHeadGame_PlayerLastResult	1	You let the dagger fly and, with a heavy thump, lodge it into the orlan's [OrlansHeadGame_PlayerLastResult].  "A hit, ca…	re_si_crew_event_orlans_head.stringtable
Attempt to steal the strongbox.	1	[Attempt to steal the strongbox.]	re_si_supply_wagon_trap.stringtable
Follow their directions.	1	[Follow their directions.]	re_si_2604_campsite_skaen.stringtable
Forge ahead into the swamp.	1	[Forge ahead into the swamp.]	26_si_undead_crypt_swamp.stringtable
Pretend to cut your hand.	1	[Pretend to cut your hand.] [Lie.] "I'll return it your charge, I swear."	07_cv_berath_deathguard_boss.stringtable
Examine the rope.	1	[Examine the rope.]	re_si_2609_victims.stringtable
Charm the grubs.	1	[Charm the grubs.]	re_si_campsite_xaurips.stringtable
Check the fish for signs of disease.	1	[Check the fish for signs of disease.] "Let's judge the fitness of the catch."	re_si_crew_event_dead_fish.stringtable
Swim back to the dining hall.	1	[Swim back to the dining hall.]	11_si_swim.stringtable
i can't wait to be disintegrated!	1	glaswahl: [i can't wait to be disintegrated!]	23_cv_rymrgand.stringtable
Explore the oasis.	1	[Explore the oasis.]	27_si_pyramid_ascent.stringtable
Climb across to the manor.	1	[Climb across to the manor.]	05_si_rooftop.stringtable
Furtively wave for Pallegina to creep toward the torc.	1	[Furtively wave for Pallegina to creep toward the torc.]	10_cv_dragon_magma.stringtable
Laugh wildly in his face.	1	[Laugh wildly in his face.]	13_cv_benweth.stringtable
Approach the nāga.	1	[Approach the nāga.]	re_si_flame_naga_camp.stringtable
Bury the chest and leave.	1	[Bury the chest and leave.]	re_si_2607_pirates_booty.stringtable
Crack the code.	1	[Crack the code.]	26_cv_witch_notes.stringtable
Take him by the hand.	1	[Take him by the hand.] "It'll be okay. I'm here." 	companion_tekehu_black_market.stringtable
Grab her by her shirt.	1	[Grab her by her shirt.] "If you don't tell me, the Mataru will be the least of your worries."	06_cv_tender_toko.stringtable
Go through anyway.	1	[Go through anyway.]	05_si_dragon_door.stringtable
The desert wurm hatchling.	1	[The desert wurm hatchling.]	re_si_crew_event_cannibalism.stringtable
Accept his offer.	1	[Accept his offer.] "Welcome to the crew of [Player Ship]."	26_cv_giordu.stringtable
Rub the dirt from her cheek.	1	[Rub the dirt from her cheek.]	companion_cv_xoti_arc.stringtable
Go down the dark hallway to the left.	1	[Go down the dark hallway to the left.]	11_si_swim.stringtable
Mirror the gesture.	1	[Mirror the gesture.] "Greetings, ranga."	00_cv_ruanu.stringtable
Enter the hideout.	1	[Enter the hideout.]	06_si_bm_alleys.stringtable
Chuck a concussion bomb at the door.	1	[Chuck a concussion bomb at the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Accept 500 cp.	1	[Accept 500 cp.] "Deal." 	05_cv_fessina.stringtable
Call out	1	[Call out] "Hello? Someone there?"	re_si_huana_druid.stringtable
Pull away gently.	1	[Pull away gently.]	companion_tekehu_relationship_player.stringtable
Search for evidence of smugglers.	1	[Search for evidence of smugglers.]	re_si_reef_wrecked_merchant_ship.stringtable
Swim into the mouth of the cave.	1	[Swim into the mouth of the cave.]	14_si_underwater_cavern.stringtable
Throw an explosive at it.	1	[Throw an explosive at it.]	re_si_sea_creature_whale.stringtable
Enter Delver's Row.	1	[Enter Delver's Row.]	06_si_bm_alleys.stringtable
To Berath.	1	[To Berath.] "Shut up!"	03_cv_kaoha.stringtable
Rescue Chitupec.	1	[Rescue Chitupec.]	21_si_shipwreck.stringtable
Roll eyes.	1	[Roll eyes.] "Oh, praise Eothas! What an <i>amazing</i> gesture."	10_cv_eothas.stringtable
Cast defensive wards on the ship.	1	[Cast defensive wards on the ship.]	re_si_sea_creature_gaint_jellyfish.stringtable
Read the dragon's soul.	1	[Read the dragon's soul.] "Your soul is stuck here? Let me take a look." 	05_cv_sea_dragon.stringtable
Sneak around the Eoten.	1	[Sneak around the Eoten.]	re_si_junvik_eoten_guard.stringtable
Send someone to push the slab out of the path.	1	[Send someone to push the slab out of the path.]	re_si_city_collapsed_tunnel.stringtable
Lob a grenade at the door.	1	[Lob a grenade at the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Have the drake attack the xaurips.	1	[Have the drake attack the xaurips.]	re_si_campsite_xaurips.stringtable
Continue searching the ship.	1	[Continue searching the ship.]	re_cv_location_shipwreck.stringtable
i don't care/i'm not going to tell him anything	1	[i don't care/i'm not going to tell him anything]	re_si_mid_ukaizo_gods.stringtable
Show her the shards of the Blade of the Endless Paths.	1	[Show her the shards of the Blade of the Endless Paths.] "Do you think you can reforge this?"	05_cv_marihi.stringtable
Take the letter.	1	[Take the letter.]	companion_serafen_quest_1.stringtable
Turn to your companions.	1	[Turn to your companions.] "So. Here we are."	12_cv_companions_ukaizo.stringtable
Climb down the steps.	1	[Climb down the steps.]	06_si_os1_cliff_steps.stringtable
Inspect the plaques and pointer.	1	[Inspect the plaques and pointer.]	26_si_desert_ruin_burial.stringtable
Destroy the skull and eliminate Concelhaut for good.	1	[Destroy the skull and eliminate Concelhaut for good.]	26_cv_lich_lair_throne.stringtable
Refuse their demands...	1	[Refuse their demands...]	re_si_crew_event_high_money.stringtable
Chant	1	[Chant] "Nemnok! Nemnok!" 	28_cv_nemnok_kaali_player_interrupts.stringtable
Attack the skuldr.	1	[Attack the skuldr.] "Fiiine!"	re_si_city_skuldr.stringtable
Offer Captain's Banquet.	1	[Offer Captain's Banquet.] "I've got a full banquet of delicious seafood I could give you."	re_si_eoten.stringtable
Spit in her face.	1	[Spit in her face.]	13_cv_pirate_lass.stringtable
Rotate the wheel into the first configuration.	1	[Rotate the wheel into the first configuration.]	22_si_map.stringtable
Present the idol.	1	[Present the idol.] "Nairi cursed the last expedition. She's responsible for their deaths."	00_cv_tikawara_resolution.stringtable
Feed the tree enough soul essence to heal itself.	1	[Feed the tree enough soul essence to heal itself.]	22_si_menpwgra_tree_boss.stringtable
Chant to it.	1	[Chant to it.]	re_si_shrine_thieves.stringtable
Pass through the barrier	1	[Pass through the barrier]	15_si_transition_enter.stringtable
Pocket the coins.	1	[Pocket the coins.]	09_cv_ikawha.stringtable
Cut your hand.	1	[Cut your hand.] "I'll return your charge, I swear."	07_cv_berath_deathguard_boss.stringtable
Drive the vithrack out of your mind.	1	[Drive the vithrack out of your mind.]	06_cv_zahak.stringtable
Inspect the lingering soul.	1	[Inspect the lingering soul.]	05_cv_rod_font.stringtable
Look for an alternative route.	1	[Look for an alternative route.]	re_si_eoten.stringtable
Throw a lightning bomb.	1	[Throw a lightning bomb.]	re_si_sea_creature_whale.stringtable
Inspect the mural.	1	[Inspect the mural.]	15_si_mural.stringtable
Hold a torch close to a gunpowder barrel.	1	[Hold a torch close to a gunpowder barrel.] "Do you want to live forever, Pai?"	22_si_rdc_encounter.stringtable
Release the drake.	1	[Release the drake.]	re_si_campsite_xaurips.stringtable
Take the pages.	1	[Take the pages.]	02_cv_beza.stringtable
Pick up the skull.	1	[Pick up the skull.]	26_si_desert_ruin_sand_trap.stringtable
Look over your companions.	1	[Look over your companions.]	12_si_fleet_battle.stringtable
Craft a splint from some debris.	1	[Craft a splint from some debris.] "I'll patch you up best as I can, but you'll want to stay off the leg as much as poss…	09_cv_irrena_port_maje.stringtable
Hurl electricity at it.	1	[Hurl electricity at it.]	re_si_wilder_trap.stringtable
Kill him.	1	[Kill him.]	re_si_plague_ship_alive.stringtable
Grab the baby boar and flee.	1	[Grab the baby boar and flee.]	re_si_stampede.stringtable
Place the explosive.	1	[Place the explosive.]	08_cv_powderhouse_bomb_placement.stringtable
Depress the serpent mural.	1	[Depress the serpent mural.]	15_si_mural.stringtable
Hike up to the mine.	1	[Hike up to the mine.]	26_si_transition_to_mine.stringtable
Climb the mountain.	1	[Climb the mountain.]	26_si_flame_naga_cave.stringtable
Send someone to scout ahead for air pockets.	1	[Send someone to scout ahead for air pockets.]	09_si_sea_cave_swim.stringtable
Nod to Onekaza.	1	[Nod to Onekaza.]	04_cv_critpath_faction_argument.stringtable
Descend to the tomb's opening.	1	[Descend to the tomb's opening.]	07_si_sepulchers_tunnels.stringtable
Growl at her.	1	[Growl at her.]	17_cv_aeldys_betrayal.stringtable
Examine the bowl more closely.	1	[Examine the bowl more closely.]	09_cv_bowl.stringtable
ShipDuel_PlayerHalfSailDist	1	<link="glossary://GlossaryEntry_Action_Half_Sail"><sprite="Inline" name="action_half_sail" tint=1></link> "Half sail!" (…	re_si_ship_combat.stringtable
Call out her name, the Lady of Vigils.	1	[Call out her name, the Lady of Vigils.]	07_si_sepulchers_champion_vigil.stringtable
Investigate the corruption closer.	1	[Investigate the corruption closer.]	22_si_menpwgra_tree_boss.stringtable
Examine the rotating platform.	1	[Examine the rotating platform.]	11_si_cannon.stringtable
Break the vithrack's domination with your cipher abilities.	1	[Break the vithrack's domination with your cipher abilities.]	re_si_crew_event_wilders.stringtable
Accept the fish.	1	[Accept the fish.] "Thank you."	re_si_wilder_trap.stringtable
Read the plaque.	1	[Read the plaque.]	19_cv_orrery_controls.stringtable
Try to help.	1	[Try to help.]	companion_eder_quest_ship.stringtable
Feel the spot.	1	[Feel the spot.]	companion_tekehu_relationship_player.stringtable
Induce vomiting with your fingers.	1	[Induce vomiting with your fingers.]	companion_eder_quest_ship.stringtable
Wait out the illness.	1	[Wait out the illness.]	re_si_crew_event_sick.stringtable
Tackle Chitupec.	1	[Tackle Chitupec.]	21_si_shipwreck.stringtable
Engage the enemy.	1	[Engage the enemy.]	12_si_fleet_battle.stringtable
Wrest her fingers from your neck.	1	[Wrest her fingers from your neck.]	14_cv_wahaki_slave_leader.stringtable
Go left toward the barricaded room.	1	[Go left toward the barricaded room.]	11_si_swim.stringtable
Bless Larro.	1	[Bless Larro.]	03_si_the_duel.stringtable
Glower at him.	1	[Glower at him.]	17_cv_principi_boss_slavers.stringtable
Swim into the brighter tunnel.	1	[Swim into the brighter tunnel.]	14_si_underwater_cavern.stringtable
Hold your hand over the flame.	1	[Hold your hand over the flame.]	09_cv_dawnstars_priestess.stringtable
Commune with the spirits.	1	[Commune with the spirits.]	re_si_wilder_trap.stringtable
Knock him to the ground.	1	[Knock him to the ground.]	re_si_plague_ship_alive.stringtable
Attempt to understand its motivation.	1	[Attempt to understand its motivation.]	re_si_wilder_trap.stringtable
Say nothing, slap him again.	1	[Say nothing, slap him again.]	08_cv_hamuto.stringtable
Turn and glare at her.	1	[Turn and glare at her.]	14_cv_aeldys_spy.stringtable
Pay 300 cp.	1	[Pay 300 cp.] "That's a fair price for three."	06_cv_rauatai_ship_captain.stringtable
Study the enemy.	1	[Study the enemy.]	12_si_fleet_battle.stringtable
Ignore them.	1	[Ignore them.]	re_si_campsite_explorers.stringtable
